table,scene_id,file,rows,min_ts,max_ts,unique_ts,duration_s,unique_agents,intersect_id,intersect_id_variants,city
ego-trajectories/train/data,3377,3377.csv,1199,1648967247.6,1648967255.5,80,7.900000095367432,67,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3377,3377.csv,1214,1648967247.6,1648967255.5,80,7.900000095367432,31,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3377,3377.csv,1685,1648967247.6,1648967255.5,80,7.900000095367432,72,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3377,3377.csv,450,1648967247.6,1648967255.5,75,7.900000095367432,,yizhuang#11-1_po,1,PEK
ego-trajectories/val/data,3378,3378.csv,1216,1648967248.0,1648967255.9,80,7.900000095367432,77,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/val/data,3378,3378.csv,1228,1648967248.0,1648967255.9,80,7.900000095367432,32,yizhuang#11-1_po,1,PEK
vehicle-trajectories/val/data,3378,3378.csv,1678,1648967248.0,1648967255.9,80,7.900000095367432,72,yizhuang#11-1_po,1,PEK
traffic-light/val/data,3378,3378.csv,450,1648967248.0,1648967255.8,75,7.799999952316284,,yizhuang#11-1_po,1,PEK
ego-trajectories/val/data,3379,3379.csv,1235,1648967248.4,1648967256.3,80,7.8999998569488525,78,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/val/data,3379,3379.csv,1234,1648967248.4,1648967256.3,80,7.8999998569488525,32,yizhuang#11-1_po,1,PEK
vehicle-trajectories/val/data,3379,3379.csv,1659,1648967248.4,1648967256.3,80,7.8999998569488525,74,yizhuang#11-1_po,1,PEK
traffic-light/val/data,3379,3379.csv,456,1648967248.4,1648967256.3,76,7.8999998569488525,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3380,3380.csv,1277,1648967248.9,1648967256.8,80,7.8999998569488525,80,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3380,3380.csv,1223,1648967248.9,1648967256.8,80,7.8999998569488525,31,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3380,3380.csv,1628,1648967248.9,1648967256.8,80,7.8999998569488525,72,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3380,3380.csv,456,1648967248.9,1648967256.8,76,7.8999998569488525,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3381,3381.csv,1301,1648967249.3,1648967257.2,80,7.900000095367432,81,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3381,3381.csv,1206,1648967249.3,1648967257.2,80,7.900000095367432,32,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3381,3381.csv,1602,1648967249.3,1648967257.2,80,7.900000095367432,73,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3381,3381.csv,450,1648967249.3,1648967257.1,75,7.799999952316284,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3382,3382.csv,1318,1648967249.7,1648967257.6,80,7.8999998569488525,80,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3382,3382.csv,1191,1648967249.7,1648967257.6,80,7.8999998569488525,29,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3382,3382.csv,1590,1648967249.7,1648967257.6,80,7.8999998569488525,75,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3382,3382.csv,456,1648967249.7,1648967257.6,76,7.8999998569488525,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3383,3383.csv,1339,1648967250.1,1648967258.0,80,7.900000095367432,85,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3383,3383.csv,1164,1648967250.1,1648967258.0,78,7.900000095367432,30,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3383,3383.csv,1568,1648967250.1,1648967258.0,80,7.900000095367432,75,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3383,3383.csv,456,1648967250.1,1648967258.0,76,7.900000095367432,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3384,3384.csv,1358,1648967250.5,1648967258.4,80,7.900000095367432,84,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3384,3384.csv,1160,1648967250.5,1648967258.4,78,7.900000095367432,29,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3384,3384.csv,1550,1648967250.5,1648967258.4,80,7.900000095367432,74,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3384,3384.csv,456,1648967250.5,1648967258.4,76,7.900000095367432,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3385,3385.csv,1383,1648967250.9,1648967258.8,80,7.8999998569488525,88,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3385,3385.csv,1163,1648967250.9,1648967258.8,78,7.8999998569488525,29,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3385,3385.csv,1549,1648967250.9,1648967258.8,80,7.8999998569488525,76,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3385,3385.csv,450,1648967250.9,1648967258.8,75,7.8999998569488525,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3387,3387.csv,1431,1648967251.7,1648967259.6,80,7.8999998569488525,94,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3387,3387.csv,1149,1648967251.7,1648967259.6,78,7.8999998569488525,29,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3387,3387.csv,1552,1648967251.7,1648967259.6,80,7.8999998569488525,75,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3387,3387.csv,450,1648967251.7,1648967259.6,75,7.8999998569488525,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3388,3388.csv,1440,1648967252.1,1648967260.0,80,7.900000095367432,94,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3388,3388.csv,1123,1648967252.1,1648967260.0,78,7.900000095367432,29,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3388,3388.csv,1546,1648967252.1,1648967260.0,80,7.900000095367432,73,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3388,3388.csv,450,1648967252.1,1648967260.0,75,7.900000095367432,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3389,3389.csv,1447,1648967252.5,1648967260.4,80,7.900000095367432,91,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3389,3389.csv,1101,1648967252.5,1648967260.4,78,7.900000095367432,29,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3389,3389.csv,1546,1648967252.5,1648967260.4,80,7.900000095367432,71,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3389,3389.csv,450,1648967252.5,1648967260.4,75,7.900000095367432,,yizhuang#11-1_po,1,PEK
ego-trajectories/val/data,3390,3390.csv,1461,1648967252.9,1648967260.8,80,7.8999998569488525,91,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/val/data,3390,3390.csv,1076,1648967252.9,1648967260.8,78,7.8999998569488525,28,yizhuang#11-1_po,1,PEK
vehicle-trajectories/val/data,3390,3390.csv,1541,1648967252.9,1648967260.8,80,7.8999998569488525,69,yizhuang#11-1_po,1,PEK
traffic-light/val/data,3390,3390.csv,450,1648967252.9,1648967260.8,75,7.8999998569488525,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3391,3391.csv,1469,1648967253.3,1648967261.2,80,7.900000095367432,90,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3391,3391.csv,1050,1648967253.3,1648967261.2,78,7.900000095367432,26,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3391,3391.csv,1529,1648967253.3,1648967261.2,80,7.900000095367432,65,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3391,3391.csv,450,1648967253.3,1648967261.2,75,7.900000095367432,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3392,3392.csv,1490,1648967253.7,1648967261.6,80,7.8999998569488525,90,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3392,3392.csv,1023,1648967253.7,1648967261.6,78,7.8999998569488525,25,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3392,3392.csv,1518,1648967253.7,1648967261.6,80,7.8999998569488525,65,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3392,3392.csv,450,1648967253.7,1648967261.6,75,7.8999998569488525,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3393,3393.csv,1509,1648967254.1,1648967262.0,80,7.900000095367432,89,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3393,3393.csv,998,1648967254.1,1648967262.0,78,7.900000095367432,25,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3393,3393.csv,1501,1648967254.1,1648967262.0,80,7.900000095367432,66,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3393,3393.csv,444,1648967254.1,1648967262.0,74,7.900000095367432,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3394,3394.csv,1534,1648967254.5,1648967262.4,80,7.900000095367432,92,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3394,3394.csv,972,1648967254.5,1648967262.4,78,7.900000095367432,25,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3394,3394.csv,1500,1648967254.5,1648967262.4,80,7.900000095367432,68,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3394,3394.csv,450,1648967254.5,1648967262.4,75,7.900000095367432,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3395,3395.csv,1548,1648967254.9,1648967262.8,80,7.8999998569488525,91,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3395,3395.csv,940,1648967254.9,1648967262.8,78,7.8999998569488525,24,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3395,3395.csv,1490,1648967254.9,1648967262.8,80,7.8999998569488525,67,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3395,3395.csv,450,1648967254.9,1648967262.7,75,7.799999952316284,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3398,3398.csv,1549,1648967256.1,1648967264.0,80,7.900000095367432,78,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3398,3398.csv,844,1648967256.1,1648967264.0,78,7.900000095367432,26,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3398,3398.csv,1457,1648967256.1,1648967264.0,80,7.900000095367432,65,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3398,3398.csv,450,1648967256.1,1648967264.0,75,7.900000095367432,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3399,3399.csv,1535,1648967256.5,1648967264.4,80,7.900000095367432,77,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3399,3399.csv,823,1648967256.5,1648967264.4,78,7.900000095367432,25,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3399,3399.csv,1444,1648967256.5,1648967264.4,80,7.900000095367432,62,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3399,3399.csv,450,1648967256.5,1648967264.4,75,7.900000095367432,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3400,3400.csv,1526,1648967256.9,1648967264.8,80,7.8999998569488525,77,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3400,3400.csv,809,1648967256.9,1648967264.8,78,7.8999998569488525,23,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3400,3400.csv,1439,1648967256.9,1648967264.8,80,7.8999998569488525,61,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3400,3400.csv,450,1648967256.9,1648967264.8,75,7.8999998569488525,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3401,3401.csv,1511,1648967258.5,1648967266.4,80,7.900000095367432,82,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3401,3401.csv,807,1648967258.5,1648967266.4,80,7.900000095367432,23,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3401,3401.csv,1409,1648967258.5,1648967266.4,80,7.900000095367432,58,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3401,3401.csv,444,1648967258.6,1648967266.4,74,7.800000190734863,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3403,3403.csv,1503,1648967259.3,1648967267.2,80,7.900000095367432,83,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3403,3403.csv,796,1648967259.3,1648967267.2,80,7.900000095367432,22,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3403,3403.csv,1356,1648967259.3,1648967267.2,80,7.900000095367432,54,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3403,3403.csv,450,1648967259.3,1648967267.2,75,7.900000095367432,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3406,3406.csv,1520,1648967260.5,1648967268.4,80,7.900000095367432,79,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3406,3406.csv,798,1648967260.5,1648967268.4,80,7.900000095367432,22,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3406,3406.csv,1287,1648967260.5,1648967268.4,80,7.900000095367432,50,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3406,3406.csv,450,1648967260.5,1648967268.4,75,7.900000095367432,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3407,3407.csv,1533,1648967260.9,1648967268.8,80,7.8999998569488525,81,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3407,3407.csv,804,1648967260.9,1648967268.8,80,7.8999998569488525,23,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3407,3407.csv,1262,1648967260.9,1648967268.8,80,7.8999998569488525,50,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3407,3407.csv,450,1648967260.9,1648967268.8,75,7.8999998569488525,,yizhuang#11-1_po,1,PEK
ego-trajectories/val/data,3408,3408.csv,1539,1648967261.3,1648967269.2,80,7.900000095367432,84,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/val/data,3408,3408.csv,812,1648967261.3,1648967269.2,80,7.900000095367432,24,yizhuang#11-1_po,1,PEK
vehicle-trajectories/val/data,3408,3408.csv,1246,1648967261.3,1648967269.2,80,7.900000095367432,49,yizhuang#11-1_po,1,PEK
traffic-light/val/data,3408,3408.csv,450,1648967261.3,1648967269.2,75,7.900000095367432,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3409,3409.csv,1544,1648967261.7,1648967269.6,80,7.8999998569488525,84,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3409,3409.csv,820,1648967261.7,1648967269.6,80,7.8999998569488525,23,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3409,3409.csv,1244,1648967261.7,1648967269.6,80,7.8999998569488525,50,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3409,3409.csv,450,1648967261.8,1648967269.6,75,7.799999952316284,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3410,3410.csv,1559,1648967262.1,1648967270.0,80,7.900000095367432,85,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3410,3410.csv,830,1648967262.1,1648967270.0,80,7.900000095367432,23,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3410,3410.csv,1250,1648967262.1,1648967270.0,80,7.900000095367432,53,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3410,3410.csv,456,1648967262.1,1648967270.0,76,7.900000095367432,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3411,3411.csv,1569,1648967262.5,1648967270.4,80,7.900000095367432,85,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3411,3411.csv,835,1648967262.5,1648967270.4,80,7.900000095367432,24,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3411,3411.csv,1246,1648967262.5,1648967270.4,80,7.900000095367432,57,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3411,3411.csv,456,1648967262.5,1648967270.4,76,7.900000095367432,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3414,3414.csv,1625,1648967263.7,1648967271.6,80,7.8999998569488525,86,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3414,3414.csv,879,1648967263.7,1648967271.6,80,7.8999998569488525,24,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3414,3414.csv,1263,1648967263.7,1648967271.6,80,7.8999998569488525,65,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3414,3414.csv,468,1648967263.7,1648967271.6,78,7.8999998569488525,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3416,3416.csv,1672,1648967264.5,1648967272.4,80,7.900000095367432,91,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3416,3416.csv,910,1648967264.5,1648967272.4,80,7.900000095367432,29,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3416,3416.csv,1300,1648967264.5,1648967272.4,80,7.900000095367432,72,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3416,3416.csv,462,1648967264.5,1648967272.4,77,7.900000095367432,,yizhuang#11-1_po,1,PEK
ego-trajectories/val/data,3417,3417.csv,1684,1648967264.9,1648967272.8,80,7.8999998569488525,98,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/val/data,3417,3417.csv,934,1648967264.9,1648967272.8,80,7.8999998569488525,29,yizhuang#11-1_po,1,PEK
vehicle-trajectories/val/data,3417,3417.csv,1344,1648967264.9,1648967272.8,80,7.8999998569488525,73,yizhuang#11-1_po,1,PEK
traffic-light/val/data,3417,3417.csv,462,1648967265.0,1648967272.8,77,7.799999952316284,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3418,3418.csv,1722,1648967265.3,1648967273.2,80,7.900000095367432,100,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3418,3418.csv,960,1648967265.3,1648967273.2,80,7.900000095367432,30,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3418,3418.csv,1394,1648967265.3,1648967273.2,80,7.900000095367432,79,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3418,3418.csv,468,1648967265.3,1648967273.1,78,7.799999952316284,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3419,3419.csv,1744,1648967265.7,1648967273.6,80,7.8999998569488525,108,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3419,3419.csv,977,1648967265.7,1648967273.6,80,7.8999998569488525,28,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3419,3419.csv,1432,1648967265.7,1648967273.6,80,7.8999998569488525,81,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3419,3419.csv,468,1648967265.7,1648967273.6,78,7.8999998569488525,,yizhuang#11-1_po,1,PEK
ego-trajectories/val/data,3420,3420.csv,1769,1648967266.1,1648967274.0,80,7.900000095367432,107,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/val/data,3420,3420.csv,996,1648967266.1,1648967274.0,80,7.900000095367432,28,yizhuang#11-1_po,1,PEK
vehicle-trajectories/val/data,3420,3420.csv,1463,1648967266.1,1648967274.0,80,7.900000095367432,83,yizhuang#11-1_po,1,PEK
traffic-light/val/data,3420,3420.csv,468,1648967266.1,1648967274.0,78,7.900000095367432,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3421,3421.csv,1794,1648967266.5,1648967274.4,80,7.900000095367432,115,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/train/data,3421,3421.csv,1011,1648967266.5,1648967274.4,80,7.900000095367432,27,yizhuang#11-1_po,1,PEK
vehicle-trajectories/train/data,3421,3421.csv,1504,1648967266.5,1648967274.4,80,7.900000095367432,82,yizhuang#11-1_po,1,PEK
traffic-light/train/data,3421,3421.csv,462,1648967266.5,1648967274.4,77,7.900000095367432,,yizhuang#11-1_po,1,PEK
ego-trajectories/val/data,3422,3422.csv,1821,1648967266.9,1648967274.8,80,7.8999998569488525,119,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/val/data,3422,3422.csv,1026,1648967266.9,1648967274.8,80,7.8999998569488525,26,yizhuang#11-1_po,1,PEK
vehicle-trajectories/val/data,3422,3422.csv,1551,1648967266.9,1648967274.8,80,7.8999998569488525,85,yizhuang#11-1_po,1,PEK
traffic-light/val/data,3422,3422.csv,462,1648967266.9,1648967274.8,77,7.8999998569488525,,yizhuang#11-1_po,1,PEK
ego-trajectories/val/data,3423,3423.csv,1856,1648967267.3,1648967275.2,80,7.900000095367432,126,yizhuang#11-1_po,1,PEK
infrastructure-trajectories/val/data,3423,3423.csv,1039,1648967267.3,1648967275.2,80,7.900000095367432,26,yizhuang#11-1_po,1,PEK
vehicle-trajectories/val/data,3423,3423.csv,1600,1648967267.3,1648967275.2,80,7.900000095367432,91,yizhuang#11-1_po,1,PEK
traffic-light/val/data,3423,3423.csv,456,1648967267.3,1648967275.1,76,7.799999952316284,,yizhuang#11-1_po,1,PEK
ego-trajectories/train/data,3424,3424.csv,1973,1652501833.6,1652501841.5,80,7.900000095367432,63,yizhuang#12-1_po,1,PEK
infrastructure-trajectories/train/data,3424,3424.csv,976,1652501833.6,1652501841.5,80,7.900000095367432,20,yizhuang#12-1_po,1,PEK
vehicle-trajectories/train/data,3424,3424.csv,1288,1652501833.6,1652501841.5,80,7.900000095367432,68,yizhuang#12-1_po,1,PEK
traffic-light/train/data,3424,3424.csv,468,1652501833.6,1652501841.5,78,7.900000095367432,,yizhuang#12-1_po,1,PEK
ego-trajectories/train/data,3425,3425.csv,2005,1652501834.0,1652501841.9,80,7.900000095367432,62,yizhuang#12-1_po,1,PEK
infrastructure-trajectories/train/data,3425,3425.csv,983,1652501834.0,1652501841.9,80,7.900000095367432,19,yizhuang#12-1_po,1,PEK
vehicle-trajectories/train/data,3425,3425.csv,1307,1652501834.0,1652501841.9,80,7.900000095367432,70,yizhuang#12-1_po,1,PEK
traffic-light/train/data,3425,3425.csv,468,1652501834.0,1652501841.9,78,7.900000095367432,,yizhuang#12-1_po,1,PEK
ego-trajectories/train/data,3426,3426.csv,2037,1652501834.4,1652501842.3,80,7.8999998569488525,64,yizhuang#12-1_po,1,PEK
infrastructure-trajectories/train/data,3426,3426.csv,991,1652501834.4,1652501842.3,80,7.8999998569488525,19,yizhuang#12-1_po,1,PEK
vehicle-trajectories/train/data,3426,3426.csv,1330,1652501834.4,1652501842.3,80,7.8999998569488525,69,yizhuang#12-1_po,1,PEK
